Station,Year,Month,Days_Available,Rainfall_Total,Rainfall_Days,Max_Daily_Rain,Temperature_Mean,Max_Temperature,Min_Temperature,Humidity_Mean,Sunshine_Mean,Season,Latitude,Longitude
Faridpur,2010,10,31,189.0,8,87.0,28.154838709677424,31.4,25.2,81.38709677419355,6.800000000000001,Post-Monsoon,23.6,89.83
Faridpur,2010,11,30,12.0,2,10.0,24.58666666666667,27.3,20.6,77.86666666666666,7.533333333333333,Post-Monsoon,23.6,89.83
Faridpur,2010,12,31,62.0,2,36.0,18.98709677419355,22.7,15.4,77.70967741935483,6.696774193548387,Winter,23.6,89.83
Faridpur,2011,1,31,0.0,0,0.0,16.122580645161296,20.3,9.9,78.09677419354838,6.1000000000000005,Winter,23.6,89.83
Faridpur,2011,2,28,0.0,0,0.0,21.160714285714285,25.0,18.7,68.46428571428571,8.189285714285715,Winter,23.6,89.83
Faridpur,2011,3,31,17.0,4,8.0,25.793548387096774,28.8,21.3,67.03225806451613,6.880645161290323,Pre-Monsoon,23.6,89.83
Faridpur,2011,4,30,109.0,9,48.0,27.503333333333334,29.5,25.2,72.1,8.113333333333332,Pre-Monsoon,23.6,89.83
Faridpur,2011,5,31,163.0,12,45.0,28.703225806451616,31.2,25.2,79.29032258064517,7.316129032258065,Pre-Monsoon,23.6,89.83
Faridpur,2011,6,30,383.0,19,62.0,29.036666666666665,32.0,26.4,85.1,4.406666666666666,Monsoon,23.6,89.83
Faridpur,2011,7,31,253.0,20,84.0,29.23548387096774,31.7,26.0,83.6774193548387,5.548387096774194,Monsoon,23.6,89.83
Faridpur,2011,8,31,469.0,22,95.0,28.63870967741935,31.4,25.6,85.93548387096774,3.906451612903226,Monsoon,23.6,89.83
Faridpur,2011,9,30,113.0,20,15.0,28.886666666666663,31.8,27.4,83.8,5.7433333333333305,Monsoon,23.6,89.83
Faridpur,2011,10,31,2.0,2,1.0,28.40645161290323,30.4,25.0,78.45161290322581,7.487096774193548,Post-Monsoon,23.6,89.83
Faridpur,2011,11,30,0.0,0,0.0,23.343333333333327,25.1,20.4,77.33333333333333,7.090000000000001,Post-Monsoon,23.6,89.83
Faridpur,2011,12,31,0.0,0,0.0,18.51612903225806,22.7,13.3,82.09677419354838,4.912903225806452,Winter,23.6,89.83
Faridpur,2012,1,31,30.0,6,18.0,17.9741935483871,22.3,14.3,76.96774193548387,5.635483870967741,Winter,23.6,89.83
Faridpur,2012,2,29,1.0,1,1.0,21.08620689655173,24.6,16.7,66.62068965517241,8.248275862068965,Winter,23.6,89.83
Faridpur,2012,3,31,4.0,4,1.0,26.596774193548388,30.4,23.5,64.35483870967742,7.896774193548388,Pre-Monsoon,23.6,89.83
Faridpur,2012,4,30,168.0,7,65.0,28.606666666666666,31.8,22.3,71.63333333333334,8.08,Pre-Monsoon,23.6,89.83
Faridpur,2012,5,31,109.0,9,22.0,29.932258064516123,32.3,24.3,76.64516129032258,3.7225806451612904,Pre-Monsoon,23.6,89.83
Faridpur,2012,6,30,128.0,13,52.0,29.853333333333335,32.0,26.6,81.7,5.81,Monsoon,23.6,89.83
Faridpur,2012,7,31,252.0,24,39.0,28.938709677419347,30.4,27.8,85.61290322580645,5.099999999999999,Monsoon,23.6,89.83
Faridpur,2012,8,31,221.0,21,51.0,29.13225806451613,30.7,26.1,84.7741935483871,5.048387096774193,Monsoon,23.6,89.83
Faridpur,2012,9,30,165.0,17,46.0,29.04,30.6,26.4,84.53333333333333,5.539999999999998,Monsoon,23.6,89.83
Faridpur,2012,10,31,83.0,8,18.0,27.258064516129032,30.6,25.0,79.90322580645162,7.2387096774193544,Post-Monsoon,23.6,89.83
Faridpur,2012,11,30,111.0,6,45.0,22.64666666666667,26.4,19.1,77.53333333333333,7.043333333333333,Post-Monsoon,23.6,89.83
Faridpur,2012,12,31,7.0,1,7.0,17.43870967741935,21.3,12.7,83.25806451612904,5.038709677419354,Winter,23.6,89.83
Faridpur,2013,1,31,0.0,0,0.0,16.254838709677422,19.9,10.3,76.90322580645162,6.087096774193547,Winter,23.6,89.83
Faridpur,2013,2,28,12.0,2,11.0,21.16785714285714,24.0,17.7,69.78571428571429,7.8428571428571425,Winter,23.6,89.83
Faridpur,2013,3,31,12.0,2,11.0,26.403225806451612,29.5,21.6,65.0,7.970967741935483,Pre-Monsoon,23.6,89.83
Faridpur,2013,4,30,55.0,7,15.0,28.96333333333333,31.9,25.0,68.36666666666666,7.1899999999999995,Pre-Monsoon,23.6,89.83
Faridpur,2013,5,31,380.0,22,54.0,27.93548387096774,31.8,24.2,84.03225806451613,3.7161290322580647,Pre-Monsoon,23.6,89.83
Faridpur,2013,6,30,291.0,13,117.0,29.970000000000006,31.6,27.1,82.46666666666667,5.796666666666666,Monsoon,23.6,89.83
Faridpur,2013,7,31,198.0,22,36.0,29.209677419354843,30.6,26.3,83.61290322580645,5.03225806451613,Monsoon,23.6,89.83
Faridpur,2013,8,31,264.0,23,36.0,28.835483870967742,31.1,27.0,85.51612903225806,4.1,Monsoon,23.6,89.83
Faridpur,2013,9,30,225.0,16,74.0,29.006666666666664,31.1,26.2,85.43333333333334,4.3966666666666665,Monsoon,23.6,89.83
Faridpur,2013,10,31,202.0,15,41.0,27.119354838709683,29.9,23.7,85.41935483870968,4.683870967741935,Post-Monsoon,23.6,89.83
Faridpur,2013,11,30,0.0,0,0.0,22.963333333333328,25.8,21.0,76.2,8.616666666666667,Post-Monsoon,23.6,89.83
Faridpur,2013,12,31,0.0,0,0.0,19.35161290322581,22.5,14.2,79.6774193548387,5.606451612903227,Winter,23.6,89.83
Faridpur,2014,1,31,0.0,0,0.0,16.66774193548387,19.4,13.5,83.29032258064517,4.661290322580645,Winter,23.6,89.83
Faridpur,2014,2,28,12.0,3,9.0,19.932142857142857,22.7,16.2,74.85714285714286,6.625,Winter,23.6,89.83
Faridpur,2014,3,31,0.0,0,0.0,25.487096774193546,30.3,22.2,65.0,8.170967741935485,Pre-Monsoon,23.6,89.83
Faridpur,2014,4,30,29.0,4,20.0,30.09,32.2,25.4,64.36666666666666,8.423333333333334,Pre-Monsoon,23.6,89.83
Faridpur,2014,5,31,191.0,11,42.0,29.906451612903226,32.7,25.4,74.7741935483871,6.14516129032258,Pre-Monsoon,23.6,89.83
Faridpur,2014,6,30,446.0,17,84.0,29.28666666666667,31.9,26.9,84.83333333333333,3.1566666666666663,Monsoon,23.6,89.83
Faridpur,2014,7,31,246.0,24,31.0,29.22258064516129,31.3,26.9,85.29032258064517,3.6161290322580646,Monsoon,23.6,89.83
Faridpur,2014,8,31,370.0,20,117.0,28.954838709677414,30.4,27.1,86.3225806451613,3.612903225806451,Monsoon,23.6,89.83
Faridpur,2014,9,30,165.0,14,59.0,29.07666666666666,30.9,26.4,83.73333333333333,5.736666666666667,Monsoon,23.6,89.83
Faridpur,2014,10,31,82.0,5,50.0,27.25806451612903,30.4,23.9,80.80645161290323,7.477419354838709,Post-Monsoon,23.6,89.83
Faridpur,2014,11,30,0.0,0,0.0,23.176666666666666,28.1,19.5,77.6,7.273333333333335,Post-Monsoon,23.6,89.83
Faridpur,2014,12,31,0.0,0,0.0,18.251612903225805,21.9,13.2,84.58064516129032,4.087096774193548,Winter,23.6,89.83
Faridpur,2015,1,31,6.0,2,4.0,17.809677419354838,23.9,13.6,81.45161290322581,5.119354838709678,Winter,23.6,89.83
Faridpur,2015,2,28,21.0,3,10.0,21.349999999999998,26.0,15.7,76.60714285714286,6.046428571428573,Winter,23.6,89.83
Faridpur,2015,3,31,2.0,1,2.0,25.338709677419352,28.8,21.4,64.80645161290323,8.406451612903227,Pre-Monsoon,23.6,89.83
Faridpur,2015,4,30,159.0,10,64.0,27.71333333333333,30.9,23.4,75.56666666666666,6.14,Pre-Monsoon,23.6,89.83
Faridpur,2015,5,31,147.0,10,60.0,29.799999999999997,32.4,27.1,78.48387096774194,6.580645161290324,Pre-Monsoon,23.6,89.83
Faridpur,2015,6,30,347.0,18,103.0,29.24,31.8,26.1,84.5,4.423333333333334,Monsoon,23.6,89.83
Faridpur,2015,7,31,540.0,22,94.0,28.680645161290318,31.4,25.8,87.38709677419355,2.4129032258064513,Monsoon,23.6,89.83
Faridpur,2015,8,31,303.0,21,85.0,29.154838709677414,31.0,26.0,86.3225806451613,3.2903225806451615,Monsoon,23.6,89.83
Faridpur,2015,9,30,215.0,15,44.0,29.13,31.3,26.8,84.36666666666666,4.7,Monsoon,23.6,89.83
Faridpur,2015,10,31,80.0,8,53.0,27.654838709677424,31.0,25.6,80.64516129032258,6.741935483870967,Post-Monsoon,23.6,89.83
Faridpur,2015,11,30,0.0,0,0.0,23.953333333333337,26.3,22.2,79.56666666666666,6.526666666666667,Post-Monsoon,23.6,89.83
Faridpur,2015,12,31,6.0,2,5.0,19.55806451612903,24.5,16.4,80.96774193548387,2.632258064516128,Winter,23.6,89.83
Faridpur,2016,1,31,2.0,1,2.0,17.638709677419353,19.8,14.0,79.6774193548387,3.441935483870968,Winter,23.6,89.83
Faridpur,2016,2,29,16.0,3,10.0,23.193103448275867,27.2,18.6,74.51724137931035,5.4206896551724135,Winter,23.6,89.83
Faridpur,2016,3,31,24.0,3,21.0,26.799999999999997,29.1,24.5,68.16129032258064,6.903225806451612,Pre-Monsoon,23.6,89.83
Faridpur,2016,4,30,57.0,3,33.0,30.776666666666667,32.7,23.3,74.06666666666666,7.800000000000001,Pre-Monsoon,23.6,89.83
Faridpur,2016,5,31,222.0,14,44.0,28.593548387096778,31.3,25.1,79.41935483870968,6.4,Pre-Monsoon,23.6,89.83
Faridpur,2016,6,30,281.0,14,71.0,29.59333333333333,31.4,26.5,82.43333333333334,6.503333333333332,Monsoon,23.6,89.83
Faridpur,2016,7,31,500.0,26,90.0,28.638709677419357,30.1,26.8,87.35483870967742,3.7258064516129044,Monsoon,23.6,89.83
Faridpur,2016,8,31,305.0,20,113.0,29.525806451612898,31.4,26.6,83.2258064516129,5.7387096774193544,Monsoon,23.6,89.83
Faridpur,2016,9,30,125.0,15,25.0,29.053333333333335,30.6,27.3,85.5,5.36,Monsoon,23.6,89.83
Faridpur,2016,10,31,89.0,11,37.0,28.029032258064515,30.5,26.1,82.64516129032258,6.951612903225805,Post-Monsoon,23.6,89.83
Faridpur,2016,11,30,28.0,2,17.0,23.469999999999995,28.9,21.6,80.63333333333334,7.346666666666666,Post-Monsoon,23.6,89.83
Faridpur,2016,12,31,0.0,0,0.0,19.964516129032255,22.8,17.8,82.19354838709677,6.0451612903225795,Winter,23.6,89.83
Faridpur,2017,1,31,0.0,0,0.0,18.19677419354839,20.9,14.9,76.19354838709677,6.925806451612903,Winter,23.6,89.83
Faridpur,2017,2,28,0.0,0,0.0,21.803571428571434,26.5,17.2,70.46428571428571,6.69642857142857,Winter,23.6,89.83
Faridpur,2017,3,31,83.0,6,23.0,24.987096774193546,29.4,20.2,72.09677419354838,6.2225806451612895,Pre-Monsoon,23.6,89.83
Faridpur,2017,4,30,152.0,7,82.0,28.286666666666672,30.4,22.7,75.5,6.386666666666666,Pre-Monsoon,23.6,89.83
Faridpur,2017,5,31,195.0,10,57.0,29.83225806451613,32.3,25.5,78.51612903225806,6.812903225806451,Pre-Monsoon,23.6,89.83
Faridpur,2017,6,30,313.0,20,63.0,29.159999999999993,31.8,26.0,84.43333333333334,4.673333333333333,Monsoon,23.6,89.83
Faridpur,2017,7,31,500.0,23,175.0,28.793548387096777,31.4,26.2,86.38709677419355,2.1161290322580646,Monsoon,23.6,89.83
Faridpur,2017,8,31,296.0,18,76.0,29.522580645161295,30.7,27.4,84.29032258064517,4.716129032258065,Monsoon,23.6,89.83
Faridpur,2017,9,30,219.0,18,38.0,29.4,31.7,26.4,85.53333333333333,4.673333333333334,Monsoon,23.6,89.83
Faridpur,2017,10,31,291.0,10,149.0,27.699999999999996,30.6,22.9,84.54838709677419,5.270967741935484,Post-Monsoon,23.6,89.83
Faridpur,2017,11,30,14.0,3,10.0,23.743333333333336,26.7,19.9,78.23333333333333,6.973333333333334,Post-Monsoon,23.6,89.83
Faridpur,2017,12,31,29.0,3,21.0,20.335483870967742,23.2,17.9,83.70967741935483,5.754838709677419,Winter,23.6,89.83
Faridpur,2018,1,31,0.0,0,0.0,15.8,19.2,11.3,80.29032258064517,5.548387096774194,Winter,23.6,89.83
Faridpur,2018,2,28,4.0,1,4.0,21.892857142857142,25.5,18.2,73.39285714285714,6.621428571428573,Winter,23.6,89.83
Faridpur,2018,3,31,6.0,3,3.0,26.44193548387097,29.1,23.9,68.29032258064517,7.309677419354839,Pre-Monsoon,23.6,89.83
Faridpur,2018,4,30,222.0,16,45.0,27.123333333333335,30.1,23.3,76.8,7.5566666666666675,Pre-Monsoon,23.6,89.83
Faridpur,2018,5,31,258.0,19,41.0,27.835483870967742,30.9,23.4,82.29032258064517,5.35483870967742,Pre-Monsoon,23.6,89.83
Faridpur,2018,6,30,224.0,19,41.0,29.536666666666665,32.1,26.1,83.7,5.366666666666666,Monsoon,23.6,89.83
Faridpur,2018,7,31,422.0,21,90.0,29.225806451612904,32.5,26.8,85.6774193548387,4.241935483870967,Monsoon,23.6,89.83
Faridpur,2018,8,31,79.0,18,14.0,29.577419354838714,31.7,28.0,83.45161290322581,5.280645161290322,Monsoon,23.6,89.83
Faridpur,2018,9,30,143.0,14,29.0,29.383333333333333,31.5,26.9,83.3,5.726666666666666,Monsoon,23.6,89.83
Faridpur,2018,10,31,68.0,5,34.0,26.87096774193548,30.2,23.7,80.3225806451613,6.5129032258064505,Post-Monsoon,23.6,89.83
Faridpur,2018,11,30,22.0,1,22.0,23.463333333333328,27.1,21.4,78.06666666666666,7.866666666666665,Post-Monsoon,23.6,89.83
Faridpur,2018,12,31,13.0,2,12.0,18.816129032258065,21.3,14.8,77.09677419354838,6.7451612903225815,Winter,23.6,89.83
Faridpur,2019,1,31,0.0,0,0.0,18.35161290322581,22.5,16.0,73.54838709677419,7.558064516129033,Winter,23.6,89.83
Faridpur,2019,2,28,94.0,4,66.0,20.732142857142858,24.6,18.5,75.46428571428571,6.932142857142857,Winter,23.6,89.83
Faridpur,2019,3,31,10.0,3,5.0,25.348387096774193,28.2,19.5,70.16129032258064,7.390322580645161,Pre-Monsoon,23.6,89.83
Faridpur,2019,4,30,72.0,9,25.0,28.31,31.6,24.3,76.03333333333333,7.893333333333333,Pre-Monsoon,23.6,89.83
Faridpur,2019,5,31,164.0,9,57.0,30.132258064516122,31.9,24.9,77.90322580645162,7.551612903225806,Pre-Monsoon,23.6,89.83
Faridpur,2019,6,30,105.0,14,37.0,30.016666666666662,32.3,25.8,81.86666666666666,5.21,Monsoon,23.6,89.83
Faridpur,2019,7,31,422.0,21,90.0,29.225806451612904,32.5,26.8,85.6774193548387,4.241935483870967,Monsoon,23.6,89.83
Faridpur,2019,8,31,79.0,18,14.0,29.577419354838714,31.7,28.0,83.45161290322581,5.280645161290322,Monsoon,23.6,89.83
Faridpur,2019,9,30,219.0,18,38.0,29.4,31.7,26.4,85.53333333333333,4.673333333333334,Monsoon,23.6,89.83
Faridpur,2019,10,31,291.0,10,149.0,27.699999999999996,30.6,22.9,84.54838709677419,5.270967741935484,Post-Monsoon,23.6,89.83
Faridpur,2019,11,30,28.0,2,17.0,23.469999999999995,28.9,21.6,80.63333333333334,7.346666666666666,Post-Monsoon,23.6,89.83
Faridpur,2019,12,31,0.0,0,0.0,19.964516129032255,22.8,17.8,82.19354838709677,6.0451612903225795,Winter,23.6,89.83
Faridpur,2020,1,31,24.0,2,16.0,17.467741935483872,20.6,14.0,82.19354838709677,4.964516129032258,Winter,23.6,89.83
Faridpur,2020,2,29,2.0,2,1.0,19.951724137931034,23.3,16.4,71.44827586206897,6.975862068965517,Winter,23.6,89.83
Faridpur,2020,3,31,31.0,5,16.0,25.506451612903227,29.7,22.0,64.06451612903226,7.912903225806452,Pre-Monsoon,23.6,89.83
Faridpur,2020,4,30,112.0,13,35.0,27.680000000000007,30.7,24.2,71.86666666666666,6.463333333333334,Pre-Monsoon,23.6,89.83
Faridpur,2020,5,31,316.0,17,60.0,28.238709677419358,31.1,24.2,80.19354838709677,5.861290322580645,Pre-Monsoon,23.6,89.83
Faridpur,2020,6,30,255.0,20,62.0,29.253333333333334,31.5,27.4,84.3,4.703333333333333,Monsoon,23.6,89.83
Faridpur,2020,7,31,1005.0,21,309.0,29.43548387096774,31.4,27.4,85.41935483870968,3.980645161290323,Monsoon,23.6,89.83
Faridpur,2020,8,31,889.0,23,169.0,29.554838709677423,32.3,27.3,84.12903225806451,4.425806451612902,Monsoon,23.6,89.83
Faridpur,2020,9,30,722.0,16,272.0,29.616666666666664,31.6,27.4,84.6,5.019999999999999,Monsoon,23.6,89.83
Faridpur,2020,10,31,98.0,6,32.0,28.916129032258063,31.0,25.5,83.16129032258064,5.812903225806452,Post-Monsoon,23.6,89.83
Faridpur,2020,11,30,288.0,2,285.0,24.123333333333335,28.0,20.2,77.0,7.63,Post-Monsoon,23.6,89.83
Faridpur,2020,12,31,0.0,0,0.0,19.029032258064515,22.0,15.9,79.7741935483871,5.519354838709678,Winter,23.6,89.83
Faridpur,2021,1,31,0.0,0,0.0,18.341935483870966,22.1,14.5,78.64516129032258,4.651612903225807,Winter,23.6,89.83
Faridpur,2021,2,28,0.0,0,0.0,21.385714285714283,27.0,14.0,68.82142857142857,6.910714285714284,Winter,23.6,89.83
Faridpur,2021,3,31,0.0,0,0.0,27.49354838709677,30.9,24.9,65.64516129032258,7.551612903225807,Pre-Monsoon,23.6,89.83
Faridpur,2021,4,30,18.0,1,18.0,29.62333333333334,31.5,25.5,66.6,8.41,Pre-Monsoon,23.6,89.83
Faridpur,2021,5,31,175.0,14,54.0,29.303225806451607,33.2,24.7,75.45161290322581,7.645161290322582,Pre-Monsoon,23.6,89.83
Faridpur,2021,6,30,317.0,18,44.0,28.616666666666667,31.2,25.3,85.5,3.723333333333333,Monsoon,23.6,89.83
Faridpur,2021,7,31,465.0,17,89.0,29.212903225806457,31.4,25.3,84.48387096774194,3.6774193548387095,Monsoon,23.6,89.83
Faridpur,2021,8,31,362.0,27,57.0,29.187096774193552,30.7,27.9,86.3225806451613,3.3096774193548395,Monsoon,23.6,89.83
Faridpur,2021,9,30,124.0,16,30.0,29.193333333333335,31.2,26.9,83.06666666666666,5.36,Monsoon,23.6,89.83
Faridpur,2021,10,31,70.0,10,15.0,28.635483870967743,31.1,25.8,80.6774193548387,6.625806451612905,Post-Monsoon,23.6,89.83
Faridpur,2021,11,30,29.0,4,12.0,23.290000000000003,25.4,20.7,76.96666666666667,7.659999999999999,Post-Monsoon,23.6,89.83
Faridpur,2021,12,31,174.0,3,96.0,20.048387096774196,23.3,16.7,79.74193548387096,5.616129032258064,Winter,23.6,89.83
Faridpur,2022,1,31,7.0,3,5.0,18.345161290322586,21.5,15.3,78.58064516129032,4.651612903225807,Winter,23.6,89.83
Faridpur,2022,2,28,37.0,4,18.0,19.925,24.1,16.4,72.96428571428571,6.910714285714284,Winter,23.6,89.83
Faridpur,2022,3,31,0.0,0,0.0,27.019354838709678,29.7,23.4,64.19354838709677,8.996774193548388,Pre-Monsoon,23.6,89.83
Faridpur,2022,4,30,36.0,3,22.0,29.523333333333333,31.9,23.5,75.8,7.159999999999998,Pre-Monsoon,23.6,89.83
Faridpur,2022,5,31,256.0,16,57.0,28.848387096774193,31.5,24.3,79.96774193548387,5.72258064516129,Pre-Monsoon,23.6,89.83
Faridpur,2022,6,30,223.0,14,64.0,29.330000000000005,31.4,25.8,83.93333333333334,3.713333333333333,Monsoon,23.6,89.83
Faridpur,2022,7,31,111.0,14,29.0,29.89677419354839,31.5,27.3,81.16129032258064,6.161290322580647,Monsoon,23.6,89.83
Faridpur,2022,8,31,244.0,17,89.0,29.69354838709678,31.3,27.3,82.0,5.977419354838709,Monsoon,23.6,89.83
Faridpur,2022,9,30,181.0,14,60.0,29.15333333333333,31.2,25.7,84.56666666666666,4.856666666666667,Monsoon,23.6,89.83
Faridpur,2022,10,31,296.0,9,213.0,27.535483870967738,30.5,22.6,82.16129032258064,7.1903225806451605,Post-Monsoon,23.6,89.83
Faridpur,2022,11,30,0.0,0,0.0,23.733333333333334,27.4,21.3,74.96666666666667,8.563333333333333,Post-Monsoon,23.6,89.83
Faridpur,2022,12,31,2.0,1,2.0,20.003225806451617,23.1,16.7,78.6774193548387,7.10967741935484,Winter,23.6,89.83
Faridpur,2023,1,31,0.0,0,0.0,17.838709677419352,22.8,12.4,81.38709677419355,5.041935483870968,Winter,23.6,89.83
Faridpur,2023,2,28,0.0,0,0.0,22.307142857142857,26.4,18.8,71.75,6.546428571428573,Winter,23.6,89.83
Faridpur,2023,3,31,33.0,4,17.0,25.738709677419358,27.7,22.6,70.7741935483871,6.064516129032257,Pre-Monsoon,23.6,89.83
Faridpur,2023,4,30,118.0,3,73.0,29.21666666666666,32.9,24.2,66.03333333333333,8.483333333333333,Pre-Monsoon,23.6,89.83
Faridpur,2023,5,31,136.0,12,36.0,28.783870967741937,32.2,24.9,75.7741935483871,7.680645161290323,Pre-Monsoon,23.6,89.83
Faridpur,2023,6,30,223.0,14,64.0,29.330000000000005,31.4,25.8,83.93333333333334,3.713333333333333,Monsoon,23.6,89.83
Faridpur,2023,7,31,185.0,14,41.0,30.054838709677416,31.7,27.6,82.93548387096774,3.980645161290323,Monsoon,23.6,89.83
Faridpur,2023,8,31,293.0,22,44.0,29.325806451612902,31.9,26.9,85.64516129032258,4.425806451612902,Monsoon,23.6,89.83
Faridpur,2023,9,30,190.0,16,39.0,29.53666666666667,31.9,27.5,84.8,5.36,Monsoon,23.6,89.83
Faridpur,2023,10,31,286.0,10,232.0,28.038709677419355,30.2,26.0,80.45161290322581,6.625806451612905,Post-Monsoon,23.6,89.83
Faridpur,2023,11,30,5.0,2,3.0,24.973333333333336,28.6,22.8,76.26666666666667,8.563333333333333,Post-Monsoon,23.6,89.83
Faridpur,2023,12,31,73.0,3,55.0,20.487096774193553,23.8,17.0,81.35483870967742,7.10967741935484,Winter,23.6,89.83
Feni,1985,1,31,3.0,1,3.0,19.32580645161291,22.9,16.9,72.16129032258064,7.077419354838709,Winter,23.02,91.4
Feni,1985,2,28,5.0,2,3.0,21.385714285714283,24.3,18.8,70.25,7.614285714285714,Winter,23.02,91.4
Feni,1985,3,31,105.0,5,42.0,26.387096774193548,28.4,24.5,79.38709677419355,6.390322580645161,Pre-Monsoon,23.02,91.4
Feni,1985,4,30,133.0,6,53.0,27.87,30.2,22.1,79.56666666666666,6.563,Pre-Monsoon,23.02,91.4
Feni,1985,5,31,340.0,10,74.0,28.04193548387097,31.3,22.9,82.03225806451613,6.525806451612903,Pre-Monsoon,23.02,91.4
Feni,1985,6,30,713.0,22,161.0,27.673333333333332,30.5,25.4,88.36666666666666,2.9233333333333333,Monsoon,23.02,91.4
Feni,1985,7,31,635.0,24,62.0,26.94193548387097,28.8,25.3,88.87096774193549,3.629032258064516,Monsoon,23.02,91.4
Feni,1985,8,31,650.0,12,120.0,27.91935483870968,29.6,24.9,87.09677419354838,6.216129032258064,Monsoon,23.02,91.4
Feni,1985,9,30,261.0,15,68.0,28.073333333333334,29.3,26.4,85.76666666666667,6.616666666666668,Monsoon,23.02,91.4
Feni,1985,10,31,23.0,4,10.0,27.55806451612903,30.2,24.5,80.83870967741936,8.764516129032257,Post-Monsoon,23.02,91.4
Feni,1985,11,30,5.0,1,5.0,23.023333333333337,26.4,20.5,78.33333333333333,8.2,Post-Monsoon,23.02,91.4
Feni,1985,12,31,1.0,1,1.0,20.229032258064514,21.9,13.3,74.6774193548387,7.916129032258065,Winter,23.02,91.4
Feni,1986,1,31,11.0,2,7.0,18.89032258064516,22.4,16.4,73.29032258064517,7.1645161290322585,Winter,23.02,91.4
Feni,1986,2,28,18.0,1,18.0,21.78214285714285,24.3,19.4,66.03571428571429,8.4125,Winter,23.02,91.4
Feni,1986,3,31,0.0,0,0.0,26.429032258064517,29.6,22.3,67.48387096774194,7.187096774193549,Pre-Monsoon,23.02,91.4
Feni,1986,4,30,223.0,13,53.0,27.336666666666666,29.4,24.4,76.23333333333333,7.057333333333334,Pre-Monsoon,23.02,91.4
Feni,1986,5,31,242.0,12,47.0,28.08709677419355,30.1,24.4,77.61290322580645,8.219354838709677,Pre-Monsoon,23.02,91.4
Feni,1986,6,30,337.0,16,75.0,28.30666666666667,31.6,25.5,83.73333333333333,4.003333333333333,Monsoon,23.02,91.4
Feni,1986,7,31,701.0,20,140.0,27.57096774193548,29.6,25.1,87.19354838709677,4.238709677419355,Monsoon,23.02,91.4
Feni,1986,8,31,450.0,19,105.0,28.264516129032263,31.4,25.5,85.58064516129032,4.796774193548386,Monsoon,23.02,91.4
Feni,1986,9,30,487.0,21,85.0,27.466666666666676,29.1,23.6,87.16666666666667,4.61,Monsoon,23.02,91.4
Feni,1986,10,31,181.0,11,56.0,26.732258064516127,28.6,24.4,85.09677419354838,7.251612903225806,Post-Monsoon,23.02,91.4
Feni,1986,11,30,104.0,3,80.0,24.05333333333333,28.2,22.1,80.26666666666667,7.1099999999999985,Post-Monsoon,23.02,91.4
Feni,1986,12,31,0.0,0,0.0,20.39354838709678,21.8,18.0,78.80645161290323,7.039999999999999,Winter,23.02,91.4
Feni,1987,1,31,3.0,1,3.0,19.04193548387097,21.3,15.8,75.48387096774194,8.209677419354838,Winter,23.02,91.4
Feni,1987,2,28,1.0,1,1.0,22.021428571428572,25.4,18.6,71.46428571428571,7.760714285714286,Winter,23.02,91.4
Feni,1987,3,31,62.0,5,43.0,25.280645161290327,28.2,21.8,75.61290322580645,8.141935483870968,Pre-Monsoon,23.02,91.4
Feni,1987,4,30,395.0,10,92.0,26.756666666666664,29.1,20.3,81.76666666666667,7.014666666666667,Pre-Monsoon,23.02,91.4
Feni,1987,5,31,165.0,7,55.0,28.445161290322588,31.5,22.4,78.58064516129032,6.877419354838708,Pre-Monsoon,23.02,91.4
Feni,1987,6,30,320.0,14,110.0,28.768333333333338,30.7,25.2,83.23333333333333,4.133333333333334,Monsoon,23.02,91.4
Feni,1987,7,31,937.0,28,133.0,27.241935483870964,29.2,25.3,89.54838709677419,3.903225806451612,Monsoon,23.02,91.4
Feni,1987,8,31,812.0,20,186.0,27.61290322580644,29.8,24.8,87.41935483870968,3.6419354838709683,Monsoon,23.02,91.4
Feni,1987,9,30,550.0,18,86.0,28.01,29.8,25.3,86.96666666666667,5.05,Monsoon,23.02,91.4
Feni,1987,10,31,44.0,4,20.0,27.593548387096778,30.0,25.1,82.96774193548387,7.306451612903225,Post-Monsoon,23.02,91.4
Feni,1987,11,30,41.0,2,22.0,24.389999999999997,26.5,21.6,79.4,7.254999999999998,Post-Monsoon,23.02,91.4
Feni,1987,12,31,14.0,1,14.0,20.312903225806448,22.3,18.7,76.6774193548387,7.039999999999999,Winter,23.02,91.4
Feni,1988,1,31,0.0,0,0.0,19.15806451612903,21.2,16.0,75.16129032258064,8.035483870967743,Winter,23.02,91.4
Feni,1988,2,29,32.0,4,19.0,22.072413793103443,25.2,18.9,73.03448275862068,8.024137931034483,Winter,23.02,91.4
Feni,1988,3,31,4.0,2,2.0,25.77419354838709,28.3,22.6,76.38709677419355,7.448387096774193,Pre-Monsoon,23.02,91.4
Feni,1988,4,30,150.0,7,74.0,27.673333333333332,29.9,23.8,80.46666666666667,6.953333333333333,Pre-Monsoon,23.02,91.4
Feni,1988,5,31,470.0,17,86.0,28.06129032258065,30.5,25.5,83.45161290322581,5.535483870967742,Pre-Monsoon,23.02,91.4
Feni,1988,6,30,383.0,17,145.0,27.77333333333333,30.4,23.9,86.46666666666667,4.263333333333334,Monsoon,23.02,91.4
Feni,1988,7,31,727.0,25,134.0,27.696774193548386,29.9,25.6,88.29032258064517,3.567741935483871,Monsoon,23.02,91.4
